Timestamp,Year of Study,Department,Gender,1. Difficulty Falling Asleep,2. Avg Sleep Hours,3. Waking at Night,4. Sleep Quality,5. Concentration Issues,6. Daytime Fatigue,7. Classes Missed (per week),8. Assignment Impact,9. Screen Time Before Bed,10. Caffeine Use,11. Physical Activity,12. Stress Level,13. Academic Performance
"15/4/2026, 9:44:18 pm",Third year,CSE,Male,Every night,5-6 hours,Every night,Good,Sometimes,Rarely,Sometimes (1-2 times a week),Minor impact,Every night,Sometimes (3-4 times a week),Often (5-6 times a week),High stress,Below Average
"15/4/2026, 9:44:20 pm",Second year,CSE,Female,Every night,4-5 hours,Sometimes (3-4 times a week),Very good,Sometimes,Rarely,Often (3-4 times a week),Minor impact,Every night,Rarely (1-2 times a week),Rarely (1-2 times a week),Extremely high stress,Below Average
"15/4/2026, 9:44:23 pm",Third year,ECE,Male,Every night,4-5 hours,Often (5-6 times a week),Good,Often,Often,Sometimes (1-2 times a week),Moderate impact,Often (5-6 times a week),Never,Often (5-6 times a week),High stress,Poor
"15/4/2026, 9:44:42 pm",Third year,CSE,Male,Never,6-7 hours,Never,Good,Rarely,Sometimes,Sometimes (1-2 times a week),Minor impact,Never,Rarely (1-2 times a week),Every day,Extremely high stress,Below Average
"15/4/2026, 9:44:43 pm",Third year,Other,Male,Every night,Less than 4 hours,Sometimes (3-4 times a week),Average,Often,Rarely,Always,Moderate impact,Rarely (1-2 times a week),Never,Every day,Extremely high stress,Average
"15/4/2026, 9:44:48 pm",Third year,CSE,Male,Often (5-6 times a week),4-5 hours,Every night,Very good,Always,Often,Often (3-4 times a week),Minor impact,Every night,Never,Sometimes (3-4 times a week),High stress,Below Average
"15/4/2026, 9:45:01 pm",First year,CSE,Male,Often (5-6 times a week),4-5 hours,Every night,Average,Often,Often,Often (3-4 times a week),Major impact,Every night,Sometimes (3-4 times a week),Every day,High stress,Poor
"15/4/2026, 9:45:05 pm",Third year,CSE,Female,Every night,5-6 hours,Often (5-6 times a week),Good,Often,Never,Sometimes (1-2 times a week),Moderate impact,Sometimes (3-4 times a week),Sometimes (3-4 times a week),Sometimes (3-4 times a week),High stress,Poor
"15/4/2026, 9:45:32 pm",Third year,EEE,Male,Sometimes (3-4 times a week),6-7 hours,Sometimes (3-4 times a week),Average,Often,Sometimes,Often (3-4 times a week),Minor impact,Often (5-6 times a week),Rarely (1-2 times a week),Every day,High stress,Average
"15/4/2026, 9:45:35 pm",Third year,CSE,Male,Often (5-6 times a week),5-6 hours,Every night,Good,Rarely,Sometimes,Sometimes (1-2 times a week),Severe impact,Every night,Never,Rarely (1-2 times a week),High stress,Poor
"15/4/2026, 9:45:41 pm",Second year,Mechanical,Male,Sometimes (3-4 times a week),Less than 4 hours,Often (5-6 times a week),Very good,Sometimes,Often,Sometimes (1-2 times a week),Major impact,Rarely (1-2 times a week),Sometimes (3-4 times a week),Never,High stress,Below Average
"15/4/2026, 9:45:49 pm",Third year,CSE,Male,Sometimes (3-4 times a week),4-5 hours,Often (5-6 times a week),Good,Sometimes,Sometimes,Sometimes (1-2 times a week),Moderate impact,Sometimes (3-4 times a week),Never,Rarely (1-2 times a week),Extremely high stress,Below Average
"15/4/2026, 9:45:54 pm",Third year,ECE,Male,Sometimes (3-4 times a week),4-5 hours,Often (5-6 times a week),Good,Always,Often,Often (3-4 times a week),Moderate impact,Every night,Never,Sometimes (3-4 times a week),High stress,Below Average
"15/4/2026, 9:46:00 pm",Third year,CSE,Male,Sometimes (3-4 times a week),5-6 hours,Every night,Very good,Never,Rarely,Never,Minor impact,Rarely (1-2 times a week),Rarely (1-2 times a week),Every day,High stress,Below Average
"15/4/2026, 9:46:15 pm",First year,EEE,Male,Sometimes (3-4 times a week),4-5 hours,Often (5-6 times a week),Average,Rarely,Sometimes,Rarely (1-2 times a month),Major impact,Often (5-6 times a week),Rarely (1-2 times a week),Never,Extremely high stress,Poor
"15/4/2026, 9:46:18 pm",Third year,CSE,Male,Sometimes (3-4 times a week),4-5 hours,Often (5-6 times a week),Poor,Often,Sometimes,Sometimes (1-2 times a week),Minor impact,Every night,Never,Rarely (1-2 times a week),Extremely high stress,Poor
"15/4/2026, 9:46:32 pm",Second year,CSE,Female,Often (5-6 times a week),4-5 hours,Every night,Average,Always,Sometimes,Never,Moderate impact,Rarely (1-2 times a week),Never,Rarely (1-2 times a week),High stress,Below Average
"15/4/2026, 9:46:38 pm",Third year,CSE,Male,Sometimes (3-4 times a week),4-5 hours,Sometimes (3-4 times a week),Good,Sometimes,Rarely,Always,Moderate impact,Sometimes (3-4 times a week),Never,Never,High stress,Poor
"15/4/2026, 9:46:43 pm",Third year,CSE,Male,Every night,4-5 hours,Often (5-6 times a week),Poor,Rarely,Often,Often (3-4 times a week),Minor impact,Every night,Never,Often (5-6 times a week),High stress,Poor
"15/4/2026, 9:46:52 pm",Third year,CSE,Male,Sometimes (3-4 times a week),5-6 hours,Sometimes (3-4 times a week),Good,Often,Always,Always,Moderate impact,Often (5-6 times a week),Rarely (1-2 times a week),Rarely (1-2 times a week),High stress,Below Average
"15/4/2026, 9:47:00 pm",Third year,ECE,Male,Often (5-6 times a week),Less than 4 hours,Often (5-6 times a week),Average,Often,Sometimes,Never,Moderate impact,Every night,Rarely (1-2 times a week),Sometimes (3-4 times a week),High stress,Poor
"15/4/2026, 9:47:01 pm",Third year,CSE,Male,Often (5-6 times a week),Less than 4 hours,Sometimes (3-4 times a week),Average,Sometimes,Never,Rarely (1-2 times a month),Moderate impact,Sometimes (3-4 times a week),Never,Sometimes (3-4 times a week),High stress,Poor
"15/4/2026, 9:47:05 pm",Third year,ECE,Male,Often (5-6 times a week),Less than 4 hours,Sometimes (3-4 times a week),Very poor,Often,Sometimes,Sometimes (1-2 times a week),Moderate impact,Every night,Never,Every day,Extremely high stress,Below Average
"15/4/2026, 9:47:11 pm",Third year,CSE,Male,Every night,4-5 hours,Sometimes (3-4 times a week),Average,Often,Rarely,Sometimes (1-2 times a week),Moderate impact,Every night,Sometimes (3-4 times a week),Never,Extremely high stress,Poor
"15/4/2026, 9:47:17 pm",Third year,CSE,Male,Every night,4-5 hours,Sometimes (3-4 times a week),Good,Often,Rarely,Rarely (1-2 times a month),Moderate impact,Every night,Rarely (1-2 times a week),Sometimes (3-4 times a week),Extremely high stress,Poor
"15/4/2026, 9:47:25 pm",Second year,EEE,Female,Often (5-6 times a week),Less than 4 hours,Often (5-6 times a week),Average,Never,Often,Rarely (1-2 times a month),Moderate impact,Sometimes (3-4 times a week),Never,Never,High stress,Poor
"15/4/2026, 9:47:27 pm",Third year,EEE,Male,Sometimes (3-4 times a week),Less than 4 hours,Every night,Poor,Sometimes,Often,Never,Minor impact,Every night,Sometimes (3-4 times a week),Often (5-6 times a week),High stress,Below Average
"15/4/2026, 9:47:28 pm",First year,EEE,Male,Every night,4-5 hours,Often (5-6 times a week),Good,Rarely,Never,Often (3-4 times a week),Moderate impact,Every night,Rarely (1-2 times a week),Often (5-6 times a week),Extremely high stress,Poor
"15/4/2026, 9:47:39 pm",Third year,CSE,Female,Often (5-6 times a week),6-7 hours,Often (5-6 times a week),Poor,Often,Sometimes,Never,Moderate impact,Every night,Sometimes (3-4 times a week),Rarely (1-2 times a week),Low stress,Excellent
"15/4/2026, 9:47:43 pm",Second year,ECE,Female,Often (5-6 times a week),Less than 4 hours,Every night,Very good,Often,Rarely,Rarely (1-2 times a month),Minor impact,Often (5-6 times a week),Never,Rarely (1-2 times a week),High stress,Below Average
"15/4/2026, 9:47:48 pm",Third year,CSE,Male,Every night,Less than 4 hours,Every night,Average,Always,Rarely,Sometimes (1-2 times a week),Moderate impact,Every night,Never,Rarely (1-2 times a week),Extremely high stress,Below Average
"15/4/2026, 9:48:16 pm",Third year,Other,Female,Every night,4-5 hours,Sometimes (3-4 times a week),Average,Often,Sometimes,Never,Minor impact,Every night,Never,Rarely (1-2 times a week),Extremely high stress,Poor
"15/4/2026, 9:48:26 pm",Third year,ECE,Male,Every night,4-5 hours,Sometimes (3-4 times a week),Good,Sometimes,Always,Sometimes (1-2 times a week),Minor impact,Rarely (1-2 times a week),Often (5-6 times a week),Rarely (1-2 times a week),High stress,Below Average
"15/4/2026, 9:48:32 pm",Third year,ECE,Male,Often (5-6 times a week),4-5 hours,Every night,Average,Rarely,Always,Rarely (1-2 times a month),Minor impact,Every night,Every day,Every day,High stress,Below Average
"15/4/2026, 9:48:38 pm",Third year,CSE,Male,Sometimes (3-4 times a week),4-5 hours,Sometimes (3-4 times a week),Very poor,Often,Often,Often (3-4 times a week),Major impact,Never,Never,Rarely (1-2 times a week),High stress,Below Average
"15/4/2026, 9:48:57 pm",Third year,CSE,Male,Often (5-6 times a week),5-6 hours,Sometimes (3-4 times a week),Good,Sometimes,Often,Sometimes (1-2 times a week),Major impact,Often (5-6 times a week),Rarely (1-2 times a week),Never,Extremely high stress,Below Average
"15/4/2026, 9:49:10 pm",Third year,ECE,Female,Sometimes (3-4 times a week),4-5 hours,Sometimes (3-4 times a week),Good,Sometimes,Often,Rarely (1-2 times a month),Minor impact,Often (5-6 times a week),Rarely (1-2 times a week),Every day,High stress,Poor
"16/4/2026, 9:49:41 am",Third year,CSE,Male,Often (5-6 times a week),5-6 hours,Often (5-6 times a week),Average,Rarely,Sometimes,Sometimes (1-2 times a week),Major impact,Sometimes (3-4 times a week),Sometimes (3-4 times a week),Never,Extremely high stress,Poor
"16/4/2026, 9:49:46 am",Third year,ECE,Female,Often (5-6 times a week),5-6 hours,Often (5-6 times a week),Good,Often,Rarely,Sometimes (1-2 times a week),Moderate impact,Every night,Never,Every day,High stress,Poor
"16/4/2026, 9:49:57 am",Third year,CSE,Male,Sometimes (3-4 times a week),4-5 hours,Sometimes (3-4 times a week),Good,Rarely,Sometimes,Often (3-4 times a week),Moderate impact,Every night,Never,Never,High stress,Poor
"16/4/2026, 9:50:03 am",Third year,CSE,Male,Often (5-6 times a week),Less than 4 hours,Every night,Good,Rarely,Often,Rarely (1-2 times a month),Minor impact,Often (5-6 times a week),Often (5-6 times a week),Never,High stress,Poor
"16/4/2026, 9:50:12 am",Third year,CSE,Male,Sometimes (3-4 times a week),6-7 hours,Never,Poor,Sometimes,Rarely,Rarely (1-2 times a month),Moderate impact,Rarely (1-2 times a week),Every day,Sometimes (3-4 times a week),High stress,Poor
"16/4/2026, 9:50:14 am",Third year,CSE,Female,Never,6-7 hours,Often (5-6 times a week),Very good,Rarely,Always,Rarely (1-2 times a month),Major impact,Every night,Sometimes (3-4 times a week),Often (5-6 times a week),Low stress,Average
"16/4/2026, 9:50:21 am",First year,Mechanical,Male,Sometimes (3-4 times a week),Less than 4 hours,Sometimes (3-4 times a week),Good,Often,Sometimes,Never,Moderate impact,Sometimes (3-4 times a week),Often (5-6 times a week),Sometimes (3-4 times a week),Extremely high stress,Poor
"16/4/2026, 9:50:43 am",First year,ECE,Male,Sometimes (3-4 times a week),6-7 hours,Often (5-6 times a week),Average,Sometimes,Sometimes,Rarely (1-2 times a month),Moderate impact,Every night,Never,Never,High stress,Below Average
"16/4/2026, 9:50:45 am",First year,ECE,Male,Sometimes (3-4 times a week),4-5 hours,Sometimes (3-4 times a week),Good,Often,Rarely,Never,Moderate impact,Sometimes (3-4 times a week),Often (5-6 times a week),Every day,High stress,Poor
"16/4/2026, 9:50:47 am",Third year,CSE,Male,Sometimes (3-4 times a week),5-6 hours,Often (5-6 times a week),Average,Sometimes,Sometimes,Rarely (1-2 times a month),Moderate impact,Often (5-6 times a week),Rarely (1-2 times a week),Never,High stress,Poor
"16/4/2026, 9:50:48 am",First year,CSE,Male,Often (5-6 times a week),5-6 hours,Often (5-6 times a week),Very poor,Always,Sometimes,Sometimes (1-2 times a week),Minor impact,Every night,Often (5-6 times a week),Rarely (1-2 times a week),High stress,Poor
"16/4/2026, 9:50:54 am",First year,Mechanical,Male,Every night,Less than 4 hours,Every night,Average,Never,Often,Never,Moderate impact,Every night,Rarely (1-2 times a week),Rarely (1-2 times a week),High stress,Poor
"16/4/2026, 9:50:56 am",Third year,CSE,Male,Every night,6-7 hours,Often (5-6 times a week),Average,Rarely,Rarely,Rarely (1-2 times a month),Major impact,Every night,Never,Never,High stress,Average
"16/4/2026, 9:51:16 am",Third year,CSE,Female,Often (5-6 times a week),6-7 hours,Often (5-6 times a week),Good,Never,Sometimes,Sometimes (1-2 times a week),Minor impact,Every night,Every day,Every day,High stress,Good
"16/4/2026, 9:51:19 am",Third year,CSE,Female,Every night,5-6 hours,Sometimes (3-4 times a week),Average,Rarely,Sometimes,Sometimes (1-2 times a week),Moderate impact,Every night,Never,Sometimes (3-4 times a week),High stress,Poor
"16/4/2026, 9:51:20 am",Third year,CSE,Female,Every night,4-5 hours,Sometimes (3-4 times a week),Poor,Sometimes,Always,Sometimes (1-2 times a week),Moderate impact,Every night,Never,Sometimes (3-4 times a week),High stress,Below Average
"16/4/2026, 9:51:22 am",Third year,Mechanical,Male,Often (5-6 times a week),5-6 hours,Every night,Good,Always,Often,Rarely (1-2 times a month),Minor impact,Rarely (1-2 times a week),Every day,Never,High stress,Below Average
"16/4/2026, 9:51:50 am",First year,Mechanical,Male,Every night,4-5 hours,Sometimes (3-4 times a week),Very good,Often,Sometimes,Rarely (1-2 times a month),Minor impact,Sometimes (3-4 times a week),Rarely (1-2 times a week),Often (5-6 times a week),Extremely high stress,Poor
"16/4/2026, 9:51:50 am",Third year,EEE,Female,Rarely (1-2 times a week),5-6 hours,Often (5-6 times a week),Average,Often,Never,Sometimes (1-2 times a week),Minor impact,Every night,Never,Rarely (1-2 times a week),High stress,Good
"16/4/2026, 9:52:03 am",First year,CSE,Male,Every night,5-6 hours,Every night,Good,Rarely,Sometimes,Sometimes (1-2 times a week),Major impact,Every night,Sometimes (3-4 times a week),Rarely (1-2 times a week),High stress,Poor
"16/4/2026, 9:52:06 am",First year,CSE,Male,Often (5-6 times a week),5-6 hours,Often (5-6 times a week),Good,Sometimes,Sometimes,Rarely (1-2 times a month),Moderate impact,Often (5-6 times a week),Sometimes (3-4 times a week),Often (5-6 times a week),Extremely high stress,Average
"16/4/2026, 9:52:16 am",First year,EEE,Male,Often (5-6 times a week),Less than 4 hours,Often (5-6 times a week),Poor,Rarely,Rarely,Never,Moderate impact,Every night,Sometimes (3-4 times a week),Rarely (1-2 times a week),High stress,Poor
"16/4/2026, 9:52:26 am",Third year,Mechanical,Male,Often (5-6 times a week),5-6 hours,Often (5-6 times a week),Very good,Always,Sometimes,Often (3-4 times a week),Moderate impact,Every night,Never,Rarely (1-2 times a week),High stress,Poor
"16/4/2026, 9:52:36 am",Third year,CSE,Male,Rarely (1-2 times a week),6-7 hours,Sometimes (3-4 times a week),Good,Often,Sometimes,Rarely (1-2 times a month),Severe impact,Every night,Never,Never,Extremely high stress,Average
"16/4/2026, 9:52:39 am",First year,ECE,Female,Often (5-6 times a week),4-5 hours,Every night,Average,Always,Always,Never,Moderate impact,Rarely (1-2 times a week),Never,Sometimes (3-4 times a week),Extremely high stress,Below Average
"16/4/2026, 9:52:41 am",Third year,CSE,Male,Every night,5-6 hours,Sometimes (3-4 times a week),Average,Always,Rarely,Never,Moderate impact,Often (5-6 times a week),Sometimes (3-4 times a week),Every day,High stress,Poor
"16/4/2026, 9:52:48 am",Third year,CSE,Male,Never,6-7 hours,Often (5-6 times a week),Average,Often,Rarely,Never,Moderate impact,Every night,Never,Rarely (1-2 times a week),No stress,Average
"16/4/2026, 9:52:52 am",Third year,CSE,Male,Every night,4-5 hours,Every night,Average,Always,Rarely,Sometimes (1-2 times a week),Minor impact,Never,Never,Rarely (1-2 times a week),High stress,Poor
"16/4/2026, 9:52:53 am",Third year,EEE,Female,Rarely (1-2 times a week),6-7 hours,Never,Good,Always,Rarely,Sometimes (1-2 times a week),Minor impact,Never,Never,Every day,High stress,Average
"16/4/2026, 9:53:06 am",Third year,CSE,Male,Sometimes (3-4 times a week),Less than 4 hours,Often (5-6 times a week),Average,Always,Sometimes,Sometimes (1-2 times a week),Minor impact,Every night,Never,Never,High stress,Poor
"16/4/2026, 9:53:10 am",Third year,CSE,Female,Often (5-6 times a week),5-6 hours,Sometimes (3-4 times a week),Average,Rarely,Sometimes,Rarely (1-2 times a month),Moderate impact,Never,Never,Rarely (1-2 times a week),High stress,Poor
"16/4/2026, 9:53:13 am",First year,CSE,Male,Sometimes (3-4 times a week),Less than 4 hours,Often (5-6 times a week),Average,Often,Often,Rarely (1-2 times a month),Minor impact,Sometimes (3-4 times a week),Every day,Rarely (1-2 times a week),High stress,Poor
"16/4/2026, 9:53:22 am",Third year,CSE,Male,Sometimes (3-4 times a week),5-6 hours,Sometimes (3-4 times a week),Good,Often,Rarely,Sometimes (1-2 times a week),Moderate impact,Often (5-6 times a week),Never,Rarely (1-2 times a week),Extremely high stress,Poor
"16/4/2026, 9:54:21 am",Third year,CSE,Male,Every night,5-6 hours,Often (5-6 times a week),Poor,Sometimes,Sometimes,Rarely (1-2 times a month),Moderate impact,Every night,Sometimes (3-4 times a week),Never,Extremely high stress,Below Average
"16/4/2026, 9:54:25 am",Third year,EEE,Male,Every night,Less than 4 hours,Often (5-6 times a week),Poor,Sometimes,Rarely,Rarely (1-2 times a month),Major impact,Every night,Never,Every day,Extremely high stress,Below Average
"16/4/2026, 9:55:50 am",Second year,CSE,Female,Sometimes (3-4 times a week),5-6 hours,Often (5-6 times a week),Good,Rarely,Sometimes,Rarely (1-2 times a month),Major impact,Every night,Never,Sometimes (3-4 times a week),High stress,Below Average
"16/4/2026, 9:56:52 am",Third year,CSE,Male,Every night,4-5 hours,Often (5-6 times a week),Average,Rarely,Rarely,Never,Minor impact,Every night,Every day,Sometimes (3-4 times a week),High stress,Below Average
